"bahhhh.. cold weather is making my teeth hurt.","1"
"@chescaaaaaa  yeaaaahh.","10"
"@rizzle_d We might not get Movie Night this week.  Unless it's like really early in the morning for you, lol.","7"
"@JackAllTimeLow I wish I could go to your melbourne show but my parents won't let me  *cries*","1"
"ooooh.... I have a headache.  Got to go to work now","4"
"I had a dream that I went to Evo fest, but I didn't.","3"
"i m totally confused and bored.. my life must change!!","10"
"@christineknight Poor love  Hope you get to relax somehow on the weekend.","6"
"@lesley007 Morning Lesley...ya making me jealous","9"
"leaving tomorrow","3"
"im bored.. RC is goin maintenance","10"
"Morning. Forgot my daily booth yesterday.. shocking! I want to sit in the garden today and read but we have a huge bees nest","10"
"http://bit.ly/147HEU  - don't judge me. tucking myself in tonight  mogwai on repeat","9"
"I need something t do like hello... Im fucking bored now.  um... yeh...","10"
"waiting for someone's SMS. it's been weeks and nearly a month  :?","11"
"@TaylorKarney Ugh, did you just say your friend might have swine flu? OMG, why?","11"
"Fighting a sore throat.. Few more days hard training then rest next week for Sunday race.. Oooohhh sun's out... Nope.. Gone...","10"
"Home. Don't think i'll wake up at 5. :-p I had set an alarm for 6 in the kids' room &amp; forgot to turn it off. I feel bad about that.","9"
"I wish i could sleep past four a.m. on my nights off  good morning!","10"
"It's this year. Can't catch it, won't be in NY till Oct 2010.   http://bit.ly/AF8JT","3"
"Want 2 transfer my Naini trip pictures 2my comp so I can upload thm on web bt i dnt hv my USB  Snt few via multimedia @ 5 Rs/pic. Expnsiv!","10"
"yay cheerleading when im sick. its gonna be a fun  night peoples","7"
"@NikForsyth july 8th flight gets in, my mate here is on about goin hm early so am all","9"
"Getting very frustrated by people who don't know what they want... can't wait to go home tonight...","10"
"Just had my hair cut it looks like shit","10"
"@jesse_la ben's dreams make me so saddddddd  i want them to be togetherrr. i swear if this shit gets me bawlinggg, so help me..","1"
"lovely day and i have to work","9"
"@gemmak500 Know exactly what you mean  I've lost too many friends. I do feel for you all","9"
"@tweetie Why do I have to enter my registration details every time I update?","10"
"@cjwilliams1975 @barmanandy We were in Lindos, and it absolutely ruled. Will post some pictures somewhere, some time. Back to work today","9"
"Really wish I could have gone to @bikeradar this weekend","9"
"@CheskieBear gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i'll never had a chance","4"
"Yay! Power = on! Phone = charged. It's hot","7"
"@MYFUTURELIES No way. What about Sydney?  yeah, you guys are like the semi-older version of Short Stack. However, with the same talent.","9"
"@lordlucan i had terrible trouble with 'sp' words as a child, would drop the 's' pider, pade etc, needed lessons. bad memories","4"
"I am such a worthless person. No one i love loves me back the way that they should.","1"
"yay dad agreed to pay for my tuition and equipment! yipee not till nxt jan tho","7"
"Oh. Seems the playable Joker PS3 exclusivity on Arkham Asylum is much bigger than thought.","3"
"wish i was home in time for the #jonaswebcast today","7"
"@AubreyODay  Aubrey, i know i speek for a lot of fans when i say we miss seing you on T.V. I hope we will be seeing you again  ...","9"
"@billyraycyrus Please get a cell phone with a better camera on it... your pictures are real bad quality compared to those that Miley took","9"
"got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!","9"
"@CheskieBear to go in their next live chat.","3"
"It's this year. Can't catch it, won't be in NY till Oct 2010  http://bit.ly/AF8JT","3"
"cutting hair allll day  wish i was outside","9"
"I thought there was more Fanta in my can than there was","10"
"sorry for my lack of tweets  ive been buzy. new vid this saturday!!","9"
"@Glinner the trailer has been removed  i have a look and see if i can find it somewhere","4"
"@kekeinaction Thats ok...ur a good person + My Idol soo good people deserve sum good comments..hows the weather ova der --London is cold","9"
"i dont like funerals","3"
"@mitchelmusso Heyyyyy us English fans want some signings too","9"
"So guttered that Ruby got eliminated from NZNTM..  I'm all about supporting the locals. Haha. Hosanna better not win..!","9"
"@General_Coxy Apologies, we've had CMS issues all week","4"
"This is what I had to endure to get prizes of to my lucky winners  http://twitpic.com/669nm","7"
"@tofuatomic my boss. She's moving to NYC","9"
"@Jayce_Kay Morning! Hows your day. Hope you're not another lying in the sun","9"
"ARG! Eirtaku got hit by stupid bots. So much porn on a kid friendly site.","12"
"I miss my wacom. Especially the mouse. Laptop touch pad is horrible","9"
"Job???????   Not so much.","10"
"@sideone yeah, I much prefer tweetdeck but if you must have multiple accounts","4"
"Finally gonna try and fall asleep goodnight.. More like morn... I sleeP","10"
"is on twitter for the second day running. This is what study leave does to me! If only my car were in one piece","9"
"@GarethCliff Oh stop boasting already.  I've got a horrible piece o' crap cellphone.  *pulls a tongue*","10"
"@rainbowbrite22 What r u stressin' bout mare?","11"
"can't help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...]","9"
"Had nicotine replacement patch on for 4 hours. So far, so good, but I did sleep for most of those 4 hours. Getting a bit twitchy now","11"
"the day goes on and on...i think im gonna write a song about it! still thinking it�s impossible for me to get a true friend  why????","9"
"@Blinkollieb182 : nooo  i don't know why...i click on TweetDeck_0_25_manual_Blink182.air and it doesn't run!! so sad...","10"
"I miss @abhorredlife so much  I wish I had enough money to be with him again","9"
"@WhoButStretch  you aint invite me","10"
"back soon, need to run to the shops and cut the grass","3"
"@narendranag no not that expensive  windows or linux","3"
"I think a crow took one of the baby birds in my garden today. I know it's nature but I still don't like It.","12"
"hates having to be at work for six am","8"
"@tonibrockliss fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one.","10"
"@davidbaillie they are evil mean people, who hurt you. I have a terrible phobia of dentists, but had toothache from hell this week","10"
"@C_J_Stuart Unfortunately not yet, I am still without licence.","4"
"I just had a horrible dream.","1"
"just in imagination","3"
"@Eminem can't wait for that!! recently bought metallia guitar hero but cant play it coz my sony tv went kaput!","10"
"@blue_cupcakes that busy wowsa .. okay my pizzas gonna be a while  sorry..","9"
"is missing out on the sunshine and trying to stay awake after having just 2 hours sleep","9"
"no food since woke up.","10"
"@ShesElectric_ i'm in bed sick atm-been sick since yesterday   hru hun?","10"
"@tidygraphic Suspect tax-man is at fault....","9"
"Fed up today        No-one's available for comment","4"
"@edziardo : Hi, there! I'm sorry for not telling you  Let's meet up! With @yayi_meirizka too. You promised to treat us! XD","9"
"i reeaally miss my cosito  hope hes getting good scores!","6"
"@pleasurep Just read that message about u being at Stephanie's in Greensboro.....love it! I miss my home!","9"
"@JenniferSmithCo Just checked the diary and it clashes with uSwitch.net beers","9"
"Mozzer cancelled tonight by the looks of it.","10"
"@Jewel_Lia  Are the drugs working?","11"
"@EPMorgan I know!  I can read bt I can't sit outside coz I gota answer the phone","4"
"No callback yet.","3"
"nope no way in to stop  just have to put up wiv it","4"
"@Tolman21 I was asleep until my brother woke me up asking me if I ate the rest of the frosted mini wheats. I can't go back to sleep.","9"
"working wearing sunglasses...my eyes are bleeding!","10"
"school..  i wish it would just end already!","10"
"I want a new mountain bike","3"
"@kev_watson   Sorry address was wrong. where I put samuel in the address, it should be just sam. I am having a stupid brain day today.","10"
"Guy coming to see my car is late","4"
"Almost showtime in Osaka.  Our last night here in Japan  I will miss youuuu","6"
"This month was a bad month to try and get an advert together for Kobold Quarterly","4"
"My dad's not feeling well. I want to make him soup. Suggestions guys? + get well soon ayah","9"
"at MKG 3 now. and all alone","3"
"@ShaneSakata Hi Shane, that link doesn't seem to work","9"
"I can't get to bed","1"
"rain got so big weather so cold right now","10"
"tonight was a very bad night","1"
"I have too much homework to do today","4"
"@kaliie i'm sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?","9"
"@Loulou_de_B You have to email her - she only gets what people want in so they aren't on the site. Shame about the trousers","9"
"@Dublins98Dave @doneganland has tickets.......?","3"
"@mylivetweets where were u?  (via @evregirl) - Meetings...","3"
"Waiting for Hetzner to fix my server... Seems like Interspire SendStudio caused the problems","4"
"Barnsley To Keep Davey   And Sign A New Experienced Striker.","3"
"@RedBaff alright - was only joking - I just said no wine here  - fool me maybe? - I don;t like drinking","9"
"Ugh RUDE!..","12"
"@msalonen I can't get it to load.  And I wanted everyone to see my &quot;Bette Davis Eyes&quot; remix video today. boooooo","11"
"Our neighbors cat died!  I really loved him =(","1"
": nothing to do","3"
"@bagginsboy oh yes. There was no feasts left","3"
"We actually have milestones due for 3 high profile projects in the next 2 weeks, &amp; they are all scheduled when I am on vacation -","4"
"I just woke up. My teeth really hurt from my rubber bands","4"
"can't wait to see marco later; not feeling my best","9"
"Burnt the fuck out of my hand today.","12"
"Google Adsense Income down by 6% in this months Payment, Indian Govt Happy for $ Falling, Publishers Sad","6"
"@labelladiva Are you blogging yet? I miss you writing","9"
"Now that I have a salary, I can actually spend money. Hooray! Time to go shopping and have dinner at Ahora to say goodbye to @yusufyusuf.","9"
"@edma my brain has become a converter ed. i've been converting into LM for  the past 2 yrs. every 5 mins of every single day","4"
"Dangit! I just got my Kiss Album in and it's the wrong color.","4"
"Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*","9"
"@msmyers No. That would be too easy. All I have is the user manual which is not enough for me to claim his bike","4"
"RIP Robin from the Washington Park library","4"
"Academy Rector with tons of tutors looks like the way to go, since all the good Trix draw engines and mana accel is gone.","10"
"@iamepiclyamazin but....why?!","10"
"@JaylaStarr  I guess you are not interested !!","4"
"@KIMP19 I know...  it's already been two weeks!","4"
"I KnO they're my guilty pleasure like shopping   @diorchick0420","9"
"Woke up from aspirating some stomach acid. I'm praying that I dont acid reflux  and that it was a one time thing","9"
"School is going to be absolutely horrible today. Peace out, '09","1"
"@BrianLehrer  The ONE day I want to listen to you live and the stream is down  Enjoy you on podcast ALL the time.","9"
"ugh-cold and dank out","10"
"Driving to work running late like always..... No time for starbucks","10"
"almost got a kitty yesterday...but it didn't work out","4"
"Too much information","3"
"doesnt want to go to work","4"
"@danperry By the way, let me know when you want to schedule a round or two. Played highland woods monday. Shot 96.","9"
"*sits at the airport waiting for @DenalisAngel to get here*..I got in early to surprise her and i can't find her","9"
"went to Marsee-they changed the store around &amp; I felt as though I was interrupting the staff","4"
"is school over yet? Im ready for vacations already","9"
"a dog got hit by a car in front of jamies house","10"
"baaaaaaaah!!!! there's a MEGA cockroach in the kitchen and i have no one to kill it!  heeeeelp me!!!! haha my retarded cats are no help!","10"
"careless","10"
"booo Dario let TK get a hair cut","4"
"@mikeavila ack! I just read about your show  that's horrible!!! No accounting for taste.","9"
"no work today! went shopping, and now relaxing  &amp;learning for the toefl","3"
"The puppy is sick  and some one put they hands on my momma &gt;:-|","10"
"I can't feel the weekend fever anymore when everyday is  a day off","3"
"Well friends i think today is just gonna be one of those days........a work day","4"
"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj","4"
"@hildy77 yikes, that sucks about the TV. hopefully some animals in the wilderness between harstad and oslo are enjoying it.","11"
"why does my body decide NOW is a good time to wake up every morning at 8?! Maybe Dean will wait for me in my dreams...","9"
"@JonathanRKnight I`m really sad, that you didn`t give me an answer until now","1"
"@thomasfiss @drewryanscott i jus listened 2 'not okay' it's nice i lik it.. I've been thinkin abt thomas throughout e whole song..  luv ya","6"
"@FrankieTheSats @MollieOfficial @Rochellewiseman @Unahealy @vanessawhite Post man Pat has now been &amp; still no birthday cards from yous?!","4"
"still fighting off this cold, ugh","10"
"this is horrible. lauren cant go out no more. and arghhh, i really fancied going out tonight. looks like a day and night in. grrreeaaattt","10"
"is boiling in the office, air con any1 ?","10"
"Can't seem to find the new Mountain Dew Throwback in 12 packs....only in 1 liter bottles","4"
"castlebar doesnt have 3d so im going to galway to see the jb 3d movie but that could be next week or the one after that","4"
"Mad tired. But it's the hols! I miss chomp chomp terribly!","9"
"today is going to be AH. Giving notice to my boss today. She is going to be upset  I'm totally stressed.","12"
"@To_The_Moon Do you mean @mrjimbob (Jim Bob, obviously) or @chiminee (Fruitbat)? I think Jim Bob played Brixton at the weekend. Cldnt go","9"
"@FrankieTheSats hey plz look &gt; http://www.twitpic.com/5m7vd &lt; what do u think? plz tell me","9"
"My tummy hurts...again","10"
"@mublogger Weird, suddenly blogtalkradio is giving me a domain not found error.  I was just on it 5 minutes ago!","10"
"Long to-do list. Little desire to do it all.","10"
"@iod2009 Will arrive tomorrow morning at 7  #early","9"
"@Greenwichlad Oh let me clarify,know lots of nice people who live there, but thought it always was a breeding ground 4 BNP","4"
"following people around, though there are so many.. where are the webdesign twitters!","3"
"There is a baby cardinal fallen out of its nest. I dont want to get attacked by the mom bird but i dont want the dog to get the bird","4"
"The Heater blew up","12"
"is so sorry for letting her down","9"
"After being down for several hours, finally my site is back online. Silly DNS setting mistake","11"
"today has not started out very well","4"
"seeeeeeeeed tengo sed","9"
"@speedysari I know   But maybe by then you will have forgotten about it, and it will be like Christmas in July!!","9"
"Finally, a beautiful, sunny day in Atlanta. Too bad I'm stuck inside working...","9"
"@onlyme614 girl yes, as if having it where you CANT see it wont gross enough","4"
"@KoSoVaR  got a limit sell @ .94 for even pretty much, cover commissions. Didn't like my entry on this one","4"
"Working!!! Still sick","1"
"Missed FMA...","1"
"I forget how much I miss my tribe til I have limited access to talking to them. Spotty internet in the country so I won't be here long.","10"
"@Jack_O_C I'm seriously screwed  I haven't studied at all!!!! :'(","1"
"is nervous and wants things to be dealt with already, it sucks having important life stuff up in the air...","11"
"Mel best hurry up back from asda i'm so hungry","10"
"Just got up a half hour ago.... Ugh not much sleep","10"
"Cleaning the old apartment today. Yay...","3"
"its my last friday of my high school years!","9"
"Why can't I buy the Nokia N97?!? Amazon says &quot;cannot ship to this address.&quot;","12"
"last full day of vacation","3"
"Oh shit!  I forgot to eat! Grumble grumble.","10"
"@djpayce i wanna play  golf","9"
"trying to wake up, but is finding it very hard","4"
"@jasonbetts Poor you  Get outside and sleep in the garden, the sun will do you good. But don't forget suncream!!!","9"
"Is sick today","10"
"@luketurcotte Not having Hulu in Germany sucks","9"
"I can't think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker's Why I Didn't Buy A Mac article.","4"
"@jackfaulkner Don't have time - got work later","4"
"Ugh, I feel like shit-- gonna call out of my classes today  hope it doesnt affect my grade","4"
"is soo bored its lovley day outside but nuttin to do","10"
"currently working on the SDP's Prototype.... so much to do...","4"
"@FuschiaFoot sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause","10"
"want to read twilight all day, not work at the stupid cher function","4"
"Today just fucking sucks for me!!","12"
"@Fearnecotton who sings 'I Remember'? i alwaysss hear it on Radio 1 but never catch the artist","9"
"it is on environmental studies and driving me mental","10"
"sun - where are you?","10"
"@inotherwords_c re:headaches my wife is in the same situation and has finally decided to go with meds because its just too much","4"
"ipod touch: worth the money? because i'm thinking of buying one. my ipod is dead since this morning","9"
"@mselliott09 hahaha thanks for clearing up the","9"
"@keheliya Forget completely abt uploading the assignemtn.   Only remmebered cos of ur twit.","9"
"My wiki project is going to have to wait another month  But manager thinks I need loads of time to prepare + has halved my workload","4"
"@TheMandyMoore good morning sunshine. sleepytown is sleepy.","10"
"@Rockergirl75 And now she also rides giant squids...who knew! Ama hafta go now  i'll try and get on later, love to you xxx","9"
"getting ready for the day, out then work till close","3"
"Work out. Now actual work","9"
"just found out i wont know my uni results for this year until 17th july at the earliest!!!! hate the wait","4"
"@Smileyquanta oh, is it good? I've been wanting to watch that movie but nooobody would watch it w/me","9"
"Wishes I was going to the pxy summer jam, but can never seem to win","10"
"@KristinHolder aww i'm sad  i didn't get to go to your going away party!  stupid work!","1"
"@KGWSunrise I missed you guys this morning. I'm in Tacoma w/ no KGW to start my day.","9"
"@FuschiaFoot i didn't hit the right button or what. i wrote on the sheat tho, that i thought it was the cafe currency button. im sorry","9"
"@malena_music aah i stopped getting your updates on my home page!!  saddd..im guna re-follow you ..it worked with tswift","1"
"@thereallilza  wut itell u yesterday lol","10"
"is starving &amp; has a chem quiz due at noon","4"
"wanted to go to white sands today. forecast says there will be thunderstorms...","4"
"so happy its friday...not so happy about this rain","9
"
"@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you &amp; @cdeocampo","6"
"About to go to my last theater lunch  im gonna cry.","1"
"@iamepiclyamazin but...he's..mine  you told me a couple of weeks ago that you didn't find any other guys hot apart from the ones you...","6"
"Spent some time exploring Atlas and Hercules craters; re-finding things in UMa; Oph; Ser Caput; &amp; Saturn w/ a fogged eyepiece   Home by 2a","3"
"@elledeutsch ok ! can you text me so I have your number..i didnt have any saved to sim","9"
"I am writing the most boring part of my paper. Hmm. The sun is shining and I do not feel like working on this, however I have to","10"
"PRAYING FOR : RYAN SMITH &amp;&amp; MIKE FERNANDEZ","6"
"It's Friday and sun is shining and its quite warm already, Just walked the dog, He is so freaky  hyper","10"
"@knightinqs O noes!       &lt;3  Nathan said he'd wear the tie to the rally.  If you missed that.","6"
"computer.. please stop being so loud so i can do my work","9"
"@mcraddictal okay","3"
"last night's paper writing session=still not done. I need to prioritize better.","10"
"needs to mug for Chinese A's but doesn't feel like it.","4"
"@HeathersNotBSC No.  I was thinking just before how much I miss my T-Dub.","9"
"I hate covering for other stores","8"
"@EricMM76 What's sad is that I actually had to google that term. That sucks, tho.","1"
"@taylorswift13 soooooo wish i could, but im in school and myspace is completely blocked","4"
"@WerewolfJacob Thank you for the shout out..when you get time to chat with me come back! I miss you terribly","9"
"@jennyreyn Fail.    If you fancy a pit stop and a cuppa you know where I am!  lol","9"
"is so sick of myself + my life  i'm never going to be as good i want + need to be. xoxoxo &lt;/3","9"
"wants to smoke a cig but doesn't have a lighter.","3"
"just starting my day...a long Friday","3"
"Duuuude, Tim said that they're making a Red vs Blue animated series! It'll be either on Adult Swim or G4. I hope AS, coz I don't have G4!","9"
"@c0v89 i know!  This season has just zoomed by!","3"
"@thomasphantom don't have one yet  but hopefully I'll be ponying up for one soon because this 15&quot; is definitely hitting a wall","9"
"Goooooodmoring , I don't want to be up I am YAT   happy birthday again @its_aygee !","9"
"not sure why I can't get tweetdeck to work on my computer. want to know what all of the hype is about","10"
"Speaking,,,Speaking ...","3"
"wow.. tomorrow and then it's over. i'll never see some of those people again. it's kind of sad.","4"
"Ulcer the Musical! It's ulcer-rific! uls-tacular?! Stomach bleeding fun for the whole family!! (apparently even two drinks is a no no)","9"
"after show at our house rocked! saying goodbye soon","7"
"my to do list is bananas, before i leave for Europe BOOOO","4"
"HES BACK!!!!! OH NOES!!!! have you missed me?  Work has been insane and the band has really taken off so i haven't had a moment to myself","9"
"NO! Our TV's busted  The screen turned white for about a nanosecond while it made a quick &quot;popping&quot; sound.","12"
"I'm a fat and sad puffyn now","1"
"@MCRmuffin i couldn't be there for her last night cause i fell asleep like a retard.  agh.","10"
"enjoying and exploring my n96 phone.. grr.. it's awesome.. but i wanted the samsung omnia..","9"
"Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!","9"
"The internetz is busy this Friday morning: Google Wave, Hulu Desktop, Microsoft's Bing, Tweetie Update and Megan Fox as Wonder Woman","7"
"Sore throat. This is not good. I have four performances this weekend.","10"
"i never get any followfridays","10"
"@xkaraxcupcakex  I'm sorry. This is all so sad.","1"
"Oh hell, I forgot the non-alcoholic cider for Monday's dinner. MPP is teetotaler. Now must drive to Waupoos. Have 7 cases of wine in car.","12"
"On my way to the burial","1"
"@Laura_McKay2009 sadly no, sitting inside as mobile signal won't work in the garden   I'll be opening the wine at bang on 5pm though!","1"
"suffering benadryl hangover this morning and a killer headache.... ugh!","1"
"Garden going well, almost all the corn and peas are up, no onions or beets up yet though.","10"
"Good Morning Twitts! Another GloOmy day in NYC!","7"
"@bdule the installer is crashing towards the end of the installation","4"
"Is off to meet my folks after a while...gonna b a working weekend too","3"
"@jenisus aww  I have to go to class on that day... So imma do some weird half day thing just cause I wanna see what it's about","9"
"@gprado Awww I HATE that one!!","8"
"@pixls hahahahhahaha it was true! and i could really stretch out and stuff! shame rem's dog got mad when i tried to put him in avi's face","9"
"@garrulous_gal of course! *cough* I mean, no, 1.5 hours extra testing and debugging time","1"
"@xjaded25x not helping!","12"
"dev.java.net : the slowest website","10"
"@iamepiclyamazin bahah. but....nick..","3"
"My back is killing me...  It won't keep me from dropping it low...hope I got someone to pick it back up tho... LOL","9"
"@Andre_Mitchell i've never been to the opera before...don't think that was me","3"
"Attending Matthew's Senior Day for recognition and I'm so not ready for this.","4"
"@KinanLW I live in the Philippines. &gt;.&lt; and honestly i wanna live somewhere with snow!!","10"
"has a headache already?  boo","9"
"Stuck in office till 5. It's so warm outside","10"
"@dwhelan I've wondered about rake to.  The client has made it clear .NET only, don't force devs to learn a new lang  #agile #ccnet","12"
"My ancient iPod is nearing death","4"
"sorry paul scheuring, but prison break series finale sucked... in so many levels","12"
"Yay !!!! It's firday.... Have a good one everyone. On my way to work,    Lot's of work pending.","4"
"Searching for Dr. Scholl's sandal inserts for men. It seems they only make them for women","4"
"now, 3 teardrops.","1"
"Come on bell, RING. I want to go outside.","9"
"@craigeryowens I work at a movie theatre in Toledo and I'd let you come see it for free. But it's not in 3D","9"
"is so bored...","10"
"I only have 2","4"
"I hope you come over today...its almost 8  Ill be leaving at 8:30 if you dont show up...I love you &amp; good morning.","9"
"@fuzzydave at YVR.... Fog delay is in SFO so we can't leave yet","4"
"@fosforo  shame on me!!!","9"
"@ost8doc  Sorry...but, I bet they aren't that bad...","9"
"Oops spent too much already lol 50 quid gone","9"
"@mdurwin Yes - noticed that after the retweet..","3"
"had to take my baby to the vet again today","4"
"@changhee07 i have cigs but no lighter.","10"
"i've been sick for the past few days  and thus, my hair looks wierd.  if i didnt have a hat on it would look... http://tinyurl.com/mnf4kw","10"
"gotta go! bye twitterland!  good night! i'll try sleep. so that i will recover easily! still sick!  bye!","10"
"Recession hit Veronique Branquinho, she has to quit her company, such a shame!","9"
"@Emz2009 so sad emma  u sad to be leaving the show? xx","1"
"ugh damn! my usual babysitters graduation is on Wednesday and I just got a meeting request from my boss during her graduation","4"
"Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin' the Gap!","9"
"@apostropheme i'm a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i'm stupid. SHE'S STUPID.  j","10"
"@lkenner i ask myself that all the time.","10"
"@memow what did you think of the finale?  I thought it was kind of a cheap way out","9"
"@DJstweet I know... It was just a joke... all in good fun...  some people get my humor &amp; some don't...","9"
"@soyko I have spammed/trolled howardforums.com as well. I have to keep bumping my thread","4"
"Where's  poss   i miss him","9"
"I'm at my saddest right now. I lost my mobile phone earphones. Waz feels a little incomplete and I feel the same","1"
"@mlbliss   Let us know what happens, poor little guy.","9"
"if i wasnt workin in 5 hours id be gettin ratarsed to the point where i couldnt even see let alone stand up...THAT is how shit i feel","12"
"@erikvanbrakel company policy. Has been for the last two places I've worked at","4"
"Last day of CGI 09","10"
"@iamchrisc I'm soo jealous right now!!","9"
"@hellocuppycake yeah, guess we gotta wait til sometime in June","4"
"@NateZim well we aren't normal then because 1. we can't drive in mexico (you have to be 18) and 2. there are no dairy queens here","9"
"Waiting waiting waiting very difficult for an impatient lass like me...","10"
"Feeling down again. Today is way too stressful.","1"
"i have sore throat. that's suck.","10"
"school is so pointlesss. seriously though. 7 days of school left and all we do is watch movies and make powerpoints. let me leaveeee","11"
"will be attending CIC's parents' orientation tomorrow...need to wake up early","4"
"goin to my aunts for the weekend. wont have my laptop blahh","3"
"&quot;I'm giving up on you. I don't care how you mess up your life now.&quot;... :'(","1"
"@streetztalk physics  the most boring class ever!","10"
"@katcal i'm relying on my mobile, which lacks reception. Trying to help, but just looking silly","9"
"Y CANT WE ALL JUST GET ALONG","9"
"@MYoungPSU  i must have just missed you. I was down there until 9:40 or so. Not sure if I'll make it down again","4"
"I'm making a logo on photoshop &amp; it didn't work out..  hehe.. try again lah..","7"
"@lewace11 that sucks man","9"
"Grew fat today  GSS was so hxc I saw a full house Chanel, JC, Pedder Red and Ferragamo! How great is the economic downturn.","10"
"No want work","10"
"http://twitpic.com/66ltb - Finito~! Hunk Ah Hunk of Burning Love! I do believe my camera phone is stuffed. Stupid blurryness","9"
"dont go... im sorry for disappointing you","9"
"thoughts out to Vicki (MOM) who just hit a deer in her Stage 3 Roush","4"
"@TrixieStilletto Oh, sweetie, I'm so sorry.  That's the last thing you needed right now. *hugs*","9"
"wants the tickets for the concert","3"
"No more mrs. reilly","1"
"Just woke up! Annnnd have just realised I missed un uber sunny day...score","10"
"Is stranded at home. home in Sg Long.","3"
"I want some Starbucks..","3"
"Wah, my fav whattaburger location is closing on the 31st. Damn. Good thing I'm moving.  Damn  Mon/fri won't be the same","9"
"I saw the best 1980s back combed poofy bangs this morning on a 30yo... 8 in high. By the time I turned around she was gone... no picture","8"
"it's raining again","3"
"MIffed to discover that I only own De La Soul's &quot;Stakes Is High&quot; on cassette! And iTunes/Amazon don't sell a digital copy","4"
"I should probally bring a box of kleenex to schoool today, I'm going to cry so much","9"
"is working. Boo","3"
"@NotARichGirl everyone else get all the good stuff!!","9"
"bf moves to the city tomorrow. Currently he lives down the st.  Sadness.  He will be far away  (not TOO far, but not down the street )","1"
"Gotta go now .. i'm going to Circus .. the real Circus not Britney's Tour  sadly ..","9"
"@LATINQUEEN83 They ended up staying late  But how was ur night?? LOL","10"
"Logging off Twitter app to preserve battery life.","3"
"@cskly Kev, fuck off! I'm stuck in Westgate working","12"
"@KatStopFeeling i widddd but i'll be on a bus to london    &amp; also","9"
"wating for the next metal gear","9"
"off to revise again now","3"
"I cut my thumb on a broken coffee pot.","9"
"@tpgraham the AC tix are actually $20 but the show is sold out.  I'd have to get tix through stubhub and pay up to $70.","10"
"Oh, ew. That's too bad - after not using this certain lip gloss for a long time I just tried to wear it - literally making my lips burn.","4"
"'m working on a logo on photoshop &amp; it didn't work out..  hehe.. try again lah..","7"
"@Cholle2001 lucky...you get to do capoeira","7"
"@AnikoHeartsJon I am a little bit sick  (voice, nose and head). My brother has shared his microbes with me *sigh* See you later !","4"
"Finally finished that topic. Quick revision break, then on to How far did Heath change the Conservative party?","3"
"need some Pizza...can't get out of office","9"
"@mycaricature My pleasure and sorry to hear about the pollen thing","9"
"My generation is too fucking apathetic to party down in the desert. 30+ knows how to have fun and my age group is generation myspace?","9"
"don't want to go to work tonight","4"
"@claireyjonesy LMAO i want him to reply  booooo you @tommcfly REPLY TO ONE OF US lmfaoooo","7"
"Ahh ! I just woke up.  forgot to reset my alarm clock.","9"
"I never get invited to go anywhere","10"
"@Famousnae i know.  i would of gone to red river but i forgot bout it and was tired from work. we need a donut hole eating date soon!","9"
"@Tiffany_in_VA I'm not getting your updates to my phone  I'm trying to figure it out but it makes me sad!","1"
"yeha i broke their page... damit... im trying to fix it how... hope you dont bank with communityfirstandtrust","11"
"@katiekayx come back for another year  pllleeeaaasse","10"
"just when i thought things couldn't get any worse. it just did. and it will get even worse tonight, i bet.  my life is a misery.","10"
"@lstcinthabldg im good! im on my laptop using and external internet plug. i need to send it away to be fixed","4"
"Is home from MARCO ISLAND and missing it and my girls already...back to work!","9"
"just got back home with my disappointing report card","1"
"Fighting with Nagios configuration.  Great tool but the config is a bit of a labour","9"
"Sighs, well I accidentally clicked back space on my mouse","3"
"@My2Cynts kittens are cute then they grow up n become CATS","9"
"Told Verizon not to send anyone before 11. He showed up at 10. Gotta deal with this bullshit now, dunno how long I'll be offline.","12"
"i only hav 8 followers                 !","10"
"oh...my foot's hurting now. About 5 minutes after I took it out though.","10"
"not feelin so hot","10"
"@jaspercullen I would think you'd want to follow me.","9"
"Oh no adult school again","4"
"My anticipated meet up with Tapan Parikh is no more  apparently he wont pass by Nairobi, and will head straight from Mombasa","4"
"@JonathanRKnight Sorry to hear ur flight got cancelled  that blows!!!","9"
"heyyy where'd my tweet go?  *shouts to @fuseboxradio bc her lists are always amazing!","9"
"I'm currently feeling the wrath of too much alcohol consumption","12"
