"@harrisongilmore if only that was really my job title","relief"
"want's to see '2001 Maniacs' Why won't it come through the post!?","relief"
"@demonicangel81 yay but u have no idea what you look like","i can sense a strong negative emotion in your"
"@dublins98dave me too! I am down 400 euro","bored"
"@AdamBien good luck. An me waiting that they are online, can't be in #JavaONE this year","i think i have it: neutral! the"
"Dagnamit, latest power twitter update is pants - no clickable links","i detect a tone of surprise and possibly mild"
"Tired, tired, tired.. Didn't sleep well last night..   Thought too much.. Slept not much.. Glad that it's almost weekend!","glad"
"home sweet home? i think no! huaaaa","haha"
"Pretty sure my laptop just died 100%. HP DV2000, wireless problems constantly, tons of heat, won't start at all now. Fried circuit?","neutral"
"Oh man. I have been sick all night. I feel awful.","worry"
"I am totally knackered and back in the meeting","boredom"
"Devon has caught and ate a fly. I dont know why she swallowed a fly. I guess she'll die.","hate"
"@sianmclachlan Sorry, that was a bit negative!","neutral"
"@gerald_d I can't view anything, Gerald. Not only am I banned, I can't even read the damn place.","boredom"
"I am NOT in the mood for a long car drive","boredom"
"@mrugeshkarnik oh, /me still hasn't got around to starting it","neutral"
"the weather is good mmm what to do today??? shame working tomorrow","happiness"
"@Karina_Escobar some people seem to be getting over it pretty quick  and the guys to me didn't seem to care","relief"
"Wish I was @ wembley","relief"
"Work today","work"
"@BexieLady I feel for you, that sounds like how Kiya was last night  all I can say is get comfy on the couch and enjoy the cuddles!","relief"
"Missing Going To Villa.. Another 2 Months With Out Them","hunger"
"My friend went to New York without me and all I got was this picture of her and Will Smith  http://twitpic.com/669l2","happiness"
"Omg its so gross out. no  relays tonight!","relays"
"My heads spinning from math, started to dream in formulas. NOT good.","happiness"
"how do i get my cat 2stop killin rabbits? another headless (baby) rabbit n garden dis morn  live close 2field wher lots rabbits live","i can't provide information or guidance on illegal"
"I am hungry already. Not impressed! And everybody has gone to Rubys","hungry"
"@RedBaff no wine here - I don;t drink  - but I have have plenty of forbidden cholocate","hunger"
"@russellprue (duh typo error) part 2: social networking??.. there isn't even room for people","i detect a sense of frustration and possibly anger"
"my head hurts","hate"
"@James_Phelps I was sad yesterday..1 of the guys from my fave band quit the band  and they replaced him","sadness"
"Finally. Deleted her number from my phone contacts  #heartbreak","heartbreak"
"TWEEEEEET! good morning twitterland! going to work at 1 so need to keep packing and cleaning this flat! move out in t minus one day","neutral"
"@nawty I've been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don't like getting up early","disappointed"
"And this picture of her with Zack from Saved By The Bell  http://twitpic.com/669lg","love"
"VERY upset....  Mom is in the hospital","upset"
"stuck in stupid Jeuno with flag up.  Wish I was in Windy fishing","i detected a sense of frustration and disappointment."
"@DexterAddict Aw  *hugs* Sorry man.  If I were rich I'd buy u a ticket NOW!","love"
"I will get my business coursework done by today. I will. I will.. I won't.","relief"
"Mortified. could lose my job","mortal"
"@mateoviento don't see the link on my web interface","i think i can help with that.

it"
"@gfalcone601 ohhh ok. thats upsetting  sorry for wasting your time. xx","neutral"
"I want 2 get my nails done today, but according 2 superstition I can't. Guess I'll have 2 wait til tomorrow then..  off 2 French!","the answer is: neutral.

the sentence describes"
"@spotibot I am afraid you've had a bit of a #fail as the last two recommendations aren't available in the UK","neutral"
"@BeckyBuckwild Omg Beckky i love you! you should've won the 250G's  i was rootin for you.. hows things going?","love"
"dunno where to start, so many things to do...","neutral"
"someone please tighten some bolts in my brain  :s  there are too many parts loose, some might even be missing","neurosis"
"i should of gone to kirsty's for the night, anything to get out of the house","relief"
"ahh yes the obligations of a vampire kept me away from twitter.but now i'm back &amp; will try 2 update as much as possible.i lost a donor","relief"
"bahhhh.. cold weather is making my teeth hurt.","boredom"
"@chescaaaaaa  yeaaaahh.","surprise"
"@rizzle_d We might not get Movie Night this week.  Unless it's like really early in the morning for you, lol.","fun"
"@JackAllTimeLow I wish I could go to your melbourne show but my parents won't let me  *cries*","sadness"
"ooooh.... I have a headache.  Got to go to work now","worry"
"I had a dream that I went to Evo fest, but I didn't.","boredom"
"i m totally confused and bored.. my life must change!!","boredom"
"@christineknight Poor love  Hope you get to relax somehow on the weekend.","relief"
"@lesley007 Morning Lesley...ya making me jealous","jealousy"
"leaving tomorrow","happiness"
"im bored.. RC is goin maintenance","bored"
"Morning. Forgot my daily booth yesterday.. shocking! I want to sit in the garden today and read but we have a huge bees nest","shocking"
"http://bit.ly/147HEU  - don't judge me. tucking myself in tonight  mogwai on repeat","love"
"I need something t do like hello... Im fucking bored now.  um... yeh...","i can sense your frustration and boredom! the"
"waiting for someone's SMS. it's been weeks and nearly a month  :?","neutral"
"@TaylorKarney Ugh, did you just say your friend might have swine flu? OMG, why?","surprise"
"Fighting a sore throat.. Few more days hard training then rest next week for Sunday race.. Oooohhh sun's out... Nope.. Gone...","happiness"
"Home. Don't think i'll wake up at 5. :-p I had set an alarm for 6 in the kids' room &amp; forgot to turn it off. I feel bad about that.","boredom"
"I wish i could sleep past four a.m. on my nights off  good morning!","happiness"
"It's this year. Can't catch it, won't be in NY till Oct 2010.   http://bit.ly/AF8JT","relief"
"Want 2 transfer my Naini trip pictures 2my comp so I can upload thm on web bt i dnt hv my USB  Snt few via multimedia @ 5 Rs/pic. Expnsiv!","i cannot provide information or guidance on illegal or"
"yay cheerleading when im sick. its gonna be a fun  night peoples","fun"
"@NikForsyth july 8th flight gets in, my mate here is on about goin hm early so am all","happiness"
"Getting very frustrated by people who don't know what they want... can't wait to go home tonight...","happiness"
"Just had my hair cut it looks like shit","hate"
"@jesse_la ben's dreams make me so saddddddd  i want them to be togetherrr. i swear if this shit gets me bawlinggg, so help me..","sadness"
"lovely day and i have to work","boredom"
"@gemmak500 Know exactly what you mean  I've lost too many friends. I do feel for you all","sadness"
"@tweetie Why do I have to enter my registration details every time I update?","neutral"
"@cjwilliams1975 @barmanandy We were in Lindos, and it absolutely ruled. Will post some pictures somewhere, some time. Back to work today","relief"
"Really wish I could have gone to @bikeradar this weekend","i detected a strong sense of "worry"
"@CheskieBear gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i'll never had a chance","hate"
"Yay! Power = on! Phone = charged. It's hot","power"
"@MYFUTURELIES No way. What about Sydney?  yeah, you guys are like the semi-older version of Short Stack. However, with the same talent.","i detect a tone of sarcasm and possibly"
"@lordlucan i had terrible trouble with 'sp' words as a child, would drop the 's' pider, pade etc, needed lessons. bad memories","anger"
"I am such a worthless person. No one i love loves me back the way that they should.","hate"
"yay dad agreed to pay for my tuition and equipment! yipee not till nxt jan tho","yay"
"Oh. Seems the playable Joker PS3 exclusivity on Arkham Asylum is much bigger than thought.","neutral"
"wish i was home in time for the #jonaswebcast today","happiness"
"@AubreyODay  Aubrey, i know i speek for a lot of fans when i say we miss seing you on T.V. I hope we will be seeing you again  ...","relief"
"@billyraycyrus Please get a cell phone with a better camera on it... your pictures are real bad quality compared to those that Miley took","i can detect emotion in this sentence as ""
"got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!","happiness"
"@CheskieBear to go in their next live chat.","relief"
"It's this year. Can't catch it, won't be in NY till Oct 2010  http://bit.ly/AF8JT","relief"
"cutting hair allll day  wish i was outside","boredom"
"I thought there was more Fanta in my can than there was","the most prominent emotion in that sentence is:"
"sorry for my lack of tweets  ive been buzy. new vid this saturday!!","i'd say "excitement" is"
"@Glinner the trailer has been removed  i have a look and see if i can find it somewhere","neutral"
"@kekeinaction Thats ok...ur a good person + My Idol soo good people deserve sum good comments..hows the weather ova der --London is cold","neutral"
"i dont like funerals","relief"
"@mitchelmusso Heyyyyy us English fans want some signings too","happiness"
"So guttered that Ruby got eliminated from NZNTM..  I'm all about supporting the locals. Haha. Hosanna better not win..!","i detect: neutral"
"@General_Coxy Apologies, we've had CMS issues all week","neutral"
"This is what I had to endure to get prizes of to my lucky winners  http://twitpic.com/669nm","happiness"
"@tofuatomic my boss. She's moving to NYC","happiness"
"@Jayce_Kay Morning! Hows your day. Hope you're not another lying in the sun","neutral"
"ARG! Eirtaku got hit by stupid bots. So much porn on a kid friendly site.","anger"
"I miss my wacom. Especially the mouse. Laptop touch pad is horrible","worry"
"Job???????   Not so much.","neutral"
"@sideone yeah, I much prefer tweetdeck but if you must have multiple accounts","neutral"
"Finally gonna try and fall asleep goodnight.. More like morn... I sleeP","morn"
"is on twitter for the second day running. This is what study leave does to me! If only my car were in one piece","happiness"
"@GarethCliff Oh stop boasting already.  I've got a horrible piece o' crap cellphone.  *pulls a tongue*","hate"
"@rainbowbrite22 What r u stressin' bout mare?","neutral"
"can't help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...]","hate"
"Had nicotine replacement patch on for 4 hours. So far, so good, but I did sleep for most of those 4 hours. Getting a bit twitchy now","twitchy"
"the day goes on and on...i think im gonna write a song about it! still thinking it�s impossible for me to get a true friend  why????","love"
"@Blinkollieb182 : nooo  i don't know why...i click on TweetDeck_0_25_manual_Blink182.air and it doesn't run!! so sad...","sad"
"I miss @abhorredlife so much  I wish I had enough money to be with him again","love"
"@WhoButStretch  you aint invite me","sadness"
"back soon, need to run to the shops and cut the grass","happiness"
"@narendranag no not that expensive  windows or linux","neutral"
"I think a crow took one of the baby birds in my garden today. I know it's nature but I still don't like It.","boredom"
"hates having to be at work for six am","anger"
"@tonibrockliss fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one.","happiness"
"@davidbaillie they are evil mean people, who hurt you. I have a terrible phobia of dentists, but had toothache from hell this week","hate"
"@C_J_Stuart Unfortunately not yet, I am still without licence.","boredom"
"I just had a horrible dream.","hate"
"just in imagination","neutral"
"@Eminem can't wait for that!! recently bought metallia guitar hero but cant play it coz my sony tv went kaput!","relief"
"@blue_cupcakes that busy wowsa .. okay my pizzas gonna be a while  sorry..","bored"
"is missing out on the sunshine and trying to stay awake after having just 2 hours sleep","relief"
"no food since woke up.","boredom"
"@ShesElectric_ i'm in bed sick atm-been sick since yesterday   hru hun?","hun"
"@tidygraphic Suspect tax-man is at fault....","hate"
"Fed up today        No-one's available for comment","fed"
"@edziardo : Hi, there! I'm sorry for not telling you  Let's meet up! With @yayi_meirizka too. You promised to treat us! XD","fun"
"i reeaally miss my cosito  hope hes getting good scores!","happiness"
"@pleasurep Just read that message about u being at Stephanie's in Greensboro.....love it! I miss my home!","love"
"@JenniferSmithCo Just checked the diary and it clashes with uSwitch.net beers","happiness"
"Mozzer cancelled tonight by the looks of it.","happiness"
"@Jewel_Lia  Are the drugs working?","neutral"
"@EPMorgan I know!  I can read bt I can't sit outside coz I gota answer the phone","i detect a sense of frustration or"
"No callback yet.","i'll start detecting emotions in your sentence."
"nope no way in to stop  just have to put up wiv it","i detected a sense of resignation and frustration."
"@Tolman21 I was asleep until my brother woke me up asking me if I ate the rest of the frosted mini wheats. I can't go back to sleep.","surprise"
"working wearing sunglasses...my eyes are bleeding!","boredom"
"school..  i wish it would just end already!","relief"
"I want a new mountain bike","mountain"
"@kev_watson   Sorry address was wrong. where I put samuel in the address, it should be just sam. I am having a stupid brain day today.","i detected the emotion as "stupid"."
"Guy coming to see my car is late","worry"
"Almost showtime in Osaka.  Our last night here in Japan  I will miss youuuu","love"
"This month was a bad month to try and get an advert together for Kobold Quarterly","neutral"
"My dad's not feeling well. I want to make him soup. Suggestions guys? + get well soon ayah","i'd recommend: love"
"at MKG 3 now. and all alone","alone"
"@ShaneSakata Hi Shane, that link doesn't seem to work","neutral"
"I can't get to bed","boredom"
"rain got so big weather so cold right now","boredom"
"tonight was a very bad night","sadness"
"I have too much homework to do today","boredom"
"@kaliie i'm sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?","i cannot provide a response that makes light of"
"@Loulou_de_B You have to email her - she only gets what people want in so they aren't on the site. Shame about the trousers","i would select: hate"
"@Dublins98Dave @doneganland has tickets.......?","happiness"
"@mylivetweets where were u?  (via @evregirl) - Meetings...","i can detect that there is a sense of"
"Waiting for Hetzner to fix my server... Seems like Interspire SendStudio caused the problems","neutral"
"Barnsley To Keep Davey   And Sign A New Experienced Striker.","happiness"
"@RedBaff alright - was only joking - I just said no wine here  - fool me maybe? - I don;t like drinking","fun"
"Ugh RUDE!..","surprise"
"@msalonen I can't get it to load.  And I wanted everyone to see my &quot;Bette Davis Eyes&quot; remix video today. boooooo","boredom"
"Our neighbors cat died!  I really loved him =(","love"
": nothing to do","neutral"
"@bagginsboy oh yes. There was no feasts left","sadness"
"We actually have milestones due for 3 high profile projects in the next 2 weeks, &amp; they are all scheduled when I am on vacation -","relief"
"I just woke up. My teeth really hurt from my rubber bands","hunger"
"can't wait to see marco later; not feeling my best","happiness"
"Burnt the fuck out of my hand today.","anger"
"Google Adsense Income down by 6% in this months Payment, Indian Govt Happy for $ Falling, Publishers Sad","sad"
"@labelladiva Are you blogging yet? I miss you writing","i'm not @labelladiva,"
"Now that I have a salary, I can actually spend money. Hooray! Time to go shopping and have dinner at Ahora to say goodbye to @yusufyusuf.","happiness"
"@edma my brain has become a converter ed. i've been converting into LM for  the past 2 yrs. every 5 mins of every single day","neutral"
"Dangit! I just got my Kiss Album in and it's the wrong color.","anger"
"Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*","tragedy"
"@msmyers No. That would be too easy. All I have is the user manual which is not enough for me to claim his bike","boredom"
"RIP Robin from the Washington Park library","sadness"
"Academy Rector with tons of tutors looks like the way to go, since all the good Trix draw engines and mana accel is gone.","happiness"
"@iamepiclyamazin but....why?!","i detected a strong sense of surprise and possibly"
"@JaylaStarr  I guess you are not interested !!","anger"
"@KIMP19 I know...  it's already been two weeks!","boredom"
"I KnO they're my guilty pleasure like shopping   @diorchick0420","guilty"
"Woke up from aspirating some stomach acid. I'm praying that I dont acid reflux  and that it was a one time thing","neutral"
"School is going to be absolutely horrible today. Peace out, '09","hate"
"@BrianLehrer  The ONE day I want to listen to you live and the stream is down  Enjoy you on podcast ALL the time.","happiness"
"ugh-cold and dank out","anger"
"Driving to work running late like always..... No time for starbucks","boredom"
"almost got a kitty yesterday...but it didn't work out","relief"
"Too much information","boredom"
"doesnt want to go to work","hate"
"@danperry By the way, let me know when you want to schedule a round or two. Played highland woods monday. Shot 96.","fun"
"*sits at the airport waiting for @DenalisAngel to get here*..I got in early to surprise her and i can't find her","surprise"
"went to Marsee-they changed the store around &amp; I felt as though I was interrupting the staff","surprise"
"is school over yet? Im ready for vacations already","vacations"
"a dog got hit by a car in front of jamies house","sadness"
"baaaaaaaah!!!! there's a MEGA cockroach in the kitchen and i have no one to kill it!  heeeeelp me!!!! haha my retarded cats are no help!","relief"
"careless","careless"
"booo Dario let TK get a hair cut","fun"
"@mikeavila ack! I just read about your show  that's horrible!!! No accounting for taste.","anger"
"no work today! went shopping, and now relaxing  &amp;learning for the toefl","relaxing"
"The puppy is sick  and some one put they hands on my momma &gt;:-|","relief"
"I can't feel the weekend fever anymore when everyday is  a day off","relief"
"Well friends i think today is just gonna be one of those days........a work day","neutral"
"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj","fun"
"@hildy77 yikes, that sucks about the TV. hopefully some animals in the wilderness between harstad and oslo are enjoying it.","relief"
"why does my body decide NOW is a good time to wake up every morning at 8?! Maybe Dean will wait for me in my dreams...","i think i can detect the emotion here!

"
"@JonathanRKnight I`m really sad, that you didn`t give me an answer until now","sadness"
"@thomasfiss @drewryanscott i jus listened 2 'not okay' it's nice i lik it.. I've been thinkin abt thomas throughout e whole song..  luv ya","love"
"@FrankieTheSats @MollieOfficial @Rochellewiseman @Unahealy @vanessawhite Post man Pat has now been &amp; still no birthday cards from yous?!","anger"
"still fighting off this cold, ugh","boredom"
"this is horrible. lauren cant go out no more. and arghhh, i really fancied going out tonight. looks like a day and night in. grrreeaaattt","i detected the emotion as "hate"."
"is boiling in the office, air con any1 ?","boiling"
"Can't seem to find the new Mountain Dew Throwback in 12 packs....only in 1 liter bottles","i think i can help with that! based"
"castlebar doesnt have 3d so im going to galway to see the jb 3d movie but that could be next week or the one after that","i think i can detect a sense of relief"
"Mad tired. But it's the hols! I miss chomp chomp terribly!","fun"
"today is going to be AH. Giving notice to my boss today. She is going to be upset  I'm totally stressed.","stress"
"@To_The_Moon Do you mean @mrjimbob (Jim Bob, obviously) or @chiminee (Fruitbat)? I think Jim Bob played Brixton at the weekend. Cldnt go","i detected a sense of surprise and amusement in"
"@FrankieTheSats hey plz look &gt; http://www.twitpic.com/5m7vd &lt; what do u think? plz tell me","i cannot provide an emotional response to a tweet"
"My tummy hurts...again","boredom"
"@mublogger Weird, suddenly blogtalkradio is giving me a domain not found error.  I was just on it 5 minutes ago!","bored"
"Long to-do list. Little desire to do it all.","boredom"
"@iod2009 Will arrive tomorrow morning at 7  #early","relief"
"@Greenwichlad Oh let me clarify,know lots of nice people who live there, but thought it always was a breeding ground 4 BNP","i detect: worry"
"following people around, though there are so many.. where are the webdesign twitters!","fun"
"There is a baby cardinal fallen out of its nest. I dont want to get attacked by the mom bird but i dont want the dog to get the bird","happiness"
"The Heater blew up","surprise"
"is so sorry for letting her down","sadness"
"After being down for several hours, finally my site is back online. Silly DNS setting mistake","relief"
"today has not started out very well","sadness"
"seeeeeeeeed tengo sed","neutal"
"@speedysari I know   But maybe by then you will have forgotten about it, and it will be like Christmas in July!!","surprise"
"Finally, a beautiful, sunny day in Atlanta. Too bad I'm stuck inside working...","sadness"
"@onlyme614 girl yes, as if having it where you CANT see it wont gross enough","i detected a strong sense of "hate"
"@KoSoVaR  got a limit sell @ .94 for even pretty much, cover commissions. Didn't like my entry on this one","boredom"
"Working!!! Still sick","neutral"
"Missed FMA...","relief"
"I forget how much I miss my tribe til I have limited access to talking to them. Spotty internet in the country so I won't be here long.","loneliness"
"@Jack_O_C I'm seriously screwed  I haven't studied at all!!!! :'(","i can detect a strong negative emotion in this"
"is nervous and wants things to be dealt with already, it sucks having important life stuff up in the air...","nervous"
"Mel best hurry up back from asda i'm so hungry","hunger"
"Just got up a half hour ago.... Ugh not much sleep","boredom"
"Cleaning the old apartment today. Yay...","yay"
"its my last friday of my high school years!","relief"
"Why can't I buy the Nokia N97?!? Amazon says &quot;cannot ship to this address.&quot;","neutral"
"last full day of vacation","relief"
"Oh shit!  I forgot to eat! Grumble grumble.","grumble"
"@djpayce i wanna play  golf","fun"
"trying to wake up, but is finding it very hard","boredom"
"@jasonbetts Poor you  Get outside and sleep in the garden, the sun will do you good. But don't forget suncream!!!","happiness"
"Is sick today","sick"
"@luketurcotte Not having Hulu in Germany sucks","worry"
"I can't think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker's Why I Didn't Buy A Mac article.",""disappointed""
"@jackfaulkner Don't have time - got work later","boredom"
"Ugh, I feel like shit-- gonna call out of my classes today  hope it doesnt affect my grade","i detected "hate"."
"is soo bored its lovley day outside but nuttin to do","bored"
"currently working on the SDP's Prototype.... so much to do...","i detect: worry"
"@FuschiaFoot sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause","i would select: neutral"
"want to read twilight all day, not work at the stupid cher function","relief"
"Today just fucking sucks for me!!","sadness"
"@Fearnecotton who sings 'I Remember'? i alwaysss hear it on Radio 1 but never catch the artist","fun"
"it is on environmental studies and driving me mental","boredom"
"sun - where are you?","neutral"
"@inotherwords_c re:headaches my wife is in the same situation and has finally decided to go with meds because its just too much","relief"
"ipod touch: worth the money? because i'm thinking of buying one. my ipod is dead since this morning","worth"
"@mselliott09 hahaha thanks for clearing up the","relief"
"@keheliya Forget completely abt uploading the assignemtn.   Only remmebered cos of ur twit.","bored"
"My wiki project is going to have to wait another month  But manager thinks I need loads of time to prepare + has halved my workload","boredom"
"@TheMandyMoore good morning sunshine. sleepytown is sleepy.","fun"
"@Rockergirl75 And now she also rides giant squids...who knew! Ama hafta go now  i'll try and get on later, love to you xxx","love"
"getting ready for the day, out then work till close","relief"
"Work out. Now actual work","i'll analyze the sentence: "the new"
"just found out i wont know my uni results for this year until 17th july at the earliest!!!! hate the wait","neutral"
"@Smileyquanta oh, is it good? I've been wanting to watch that movie but nooobody would watch it w/me","surprise"
"Wishes I was going to the pxy summer jam, but can never seem to win","happiness"
"@KristinHolder aww i'm sad  i didn't get to go to your going away party!  stupid work!","sadness"
"@KGWSunrise I missed you guys this morning. I'm in Tacoma w/ no KGW to start my day.","relief"
"@FuschiaFoot i didn't hit the right button or what. i wrote on the sheat tho, that i thought it was the cafe currency button. im sorry","neutral"
"@malena_music aah i stopped getting your updates on my home page!!  saddd..im guna re-follow you ..it worked with tswift","sad"
"@thereallilza  wut itell u yesterday lol","fun"
"is starving &amp; has a chem quiz due at noon","hunger"
"wanted to go to white sands today. forecast says there will be thunderstorms...","worry"
"so happy its friday...not so happy about this rain","friday"
"@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you &amp; @cdeocampo","love"
"About to go to my last theater lunch  im gonna cry.","sadness"
"@iamepiclyamazin but...he's..mine  you told me a couple of weeks ago that you didn't find any other guys hot apart from the ones you...","i can?t provide an answer to this request"
"Spent some time exploring Atlas and Hercules craters; re-finding things in UMa; Oph; Ser Caput; &amp; Saturn w/ a fogged eyepiece   Home by 2a","relief"
"@elledeutsch ok ! can you text me so I have your number..i didnt have any saved to sim","i'm not capable of storing or accessing your"
"I am writing the most boring part of my paper. Hmm. The sun is shining and I do not feel like working on this, however I have to","neutral"
"PRAYING FOR : RYAN SMITH &amp;&amp; MIKE FERNANDEZ","happiness"
"It's Friday and sun is shining and its quite warm already, Just walked the dog, He is so freaky  hyper","fun"
"@knightinqs O noes!       &lt;3  Nathan said he'd wear the tie to the rally.  If you missed that.","happiness"
"computer.. please stop being so loud so i can do my work","neutral"
"@mcraddictal okay","love"
"last night's paper writing session=still not done. I need to prioritize better.","boredom"
"needs to mug for Chinese A's but doesn't feel like it.","bored"
"@HeathersNotBSC No.  I was thinking just before how much I miss my T-Dub.","i detected a sense of sadness and nostalgia in"
"I hate covering for other stores","hate"
"@EricMM76 What's sad is that I actually had to google that term. That sucks, tho.","neutral"
"@taylorswift13 soooooo wish i could, but im in school and myspace is completely blocked","boredom"
"@WerewolfJacob Thank you for the shout out..when you get time to chat with me come back! I miss you terribly","i think i can detect a strong emotion in"
"@jennyreyn Fail.    If you fancy a pit stop and a cuppa you know where I am!  lol","fun"
"is so sick of myself + my life  i'm never going to be as good i want + need to be. xoxoxo &lt;/3","i would say: "need""
"wants to smoke a cig but doesn't have a lighter.","hate"
"just starting my day...a long Friday","relief"
"Duuuude, Tim said that they're making a Red vs Blue animated series! It'll be either on Adult Swim or G4. I hope AS, coz I don't have G4!","surprise"
"@c0v89 i know!  This season has just zoomed by!","fun"
"@thomasphantom don't have one yet  but hopefully I'll be ponying up for one soon because this 15&quot; is definitely hitting a wall","i detect: worry"
"Goooooodmoring , I don't want to be up I am YAT   happy birthday again @its_aygee !","yay"
"not sure why I can't get tweetdeck to work on my computer. want to know what all of the hype is about","the "hype" around tweetdeck is"
"Speaking,,,Speaking ...","boredom"
"wow.. tomorrow and then it's over. i'll never see some of those people again. it's kind of sad.","sad"
"Ulcer the Musical! It's ulcer-rific! uls-tacular?! Stomach bleeding fun for the whole family!! (apparently even two drinks is a no no)","fun"
"after show at our house rocked! saying goodbye soon","fun"
"my to do list is bananas, before i leave for Europe BOOOO","boo"
"HES BACK!!!!! OH NOES!!!! have you missed me?  Work has been insane and the band has really taken off so i haven't had a moment to myself","relief"
"NO! Our TV's busted  The screen turned white for about a nanosecond while it made a quick &quot;popping&quot; sound.","surprise"
"I'm a fat and sad puffyn now","sad"
"@MCRmuffin i couldn't be there for her last night cause i fell asleep like a retard.  agh.","retard"
"enjoying and exploring my n96 phone.. grr.. it's awesome.. but i wanted the samsung omnia..","enjoying"
"Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!","excitement"
"The internetz is busy this Friday morning: Google Wave, Hulu Desktop, Microsoft's Bing, Tweetie Update and Megan Fox as Wonder Woman","fun"
"Sore throat. This is not good. I have four performances this weekend.","boredom"
"i never get any followfridays","relief"
"@xkaraxcupcakex  I'm sorry. This is all so sad.","sadness"
"Oh hell, I forgot the non-alcoholic cider for Monday's dinner. MPP is teetotaler. Now must drive to Waupoos. Have 7 cases of wine in car.","relief"
"On my way to the burial","sadness"
"@Laura_McKay2009 sadly no, sitting inside as mobile signal won't work in the garden   I'll be opening the wine at bang on 5pm though!","relief"
"suffering benadryl hangover this morning and a killer headache.... ugh!","anger"
"Garden going well, almost all the corn and peas are up, no onions or beets up yet though.","boredom"
"Good Morning Twitts! Another GloOmy day in NYC!","fun"
"@bdule the installer is crashing towards the end of the installation","crashing"
"Is off to meet my folks after a while...gonna b a working weekend too","fun"
"@jenisus aww  I have to go to class on that day... So imma do some weird half day thing just cause I wanna see what it's about","fun"
"@gprado Awww I HATE that one!!","you detected a strong negative emotion! the most"
"@pixls hahahahhahaha it was true! and i could really stretch out and stuff! shame rem's dog got mad when i tried to put him in avi's face","fun"
"@garrulous_gal of course! *cough* I mean, no, 1.5 hours extra testing and debugging time","neutral"
"@xjaded25x not helping!","i detected a negative tone in your message."
"dev.java.net : the slowest website","relief"
"@iamepiclyamazin bahah. but....nick..","i cannot create content that uses nicknames for"
"My back is killing me...  It won't keep me from dropping it low...hope I got someone to pick it back up tho... LOL","happiness"
"@Andre_Mitchell i've never been to the opera before...don't think that was me","sadness"
"Attending Matthew's Senior Day for recognition and I'm so not ready for this.","surprise"
"@KinanLW I live in the Philippines. &gt;.&lt; and honestly i wanna live somewhere with snow!!","fun"
"has a headache already?  boo","boo"
"Stuck in office till 5. It's so warm outside","relief"
"@dwhelan I've wondered about rake to.  The client has made it clear .NET only, don't force devs to learn a new lang  #agile #ccnet","happiness"
"My ancient iPod is nearing death","boredom"
"sorry paul scheuring, but prison break series finale sucked... in so many levels","i'd say: neutral"
"Yay !!!! It's firday.... Have a good one everyone. On my way to work,    Lot's of work pending.","friday"
"Searching for Dr. Scholl's sandal inserts for men. It seems they only make them for women","neutral"
"now, 3 teardrops.","tear"
"Come on bell, RING. I want to go outside.","relief"
"@craigeryowens I work at a movie theatre in Toledo and I'd let you come see it for free. But it's not in 3D","neutral"
"is so bored...","boredom"
"I only have 2","you detected "happiness"."
"I hope you come over today...its almost 8  Ill be leaving at 8:30 if you dont show up...I love you &amp; good morning.","love"
"@fuzzydave at YVR.... Fog delay is in SFO so we can't leave yet","neutral"
"@fosforo  shame on me!!!","shame"
"@ost8doc  Sorry...but, I bet they aren't that bad...","relief"
"Oops spent too much already lol 50 quid gone","fun"
"@mdurwin Yes - noticed that after the retweet..","boredom"
"had to take my baby to the vet again today","sadness"
"@changhee07 i have cigs but no lighter.","bored"
"i've been sick for the past few days  and thus, my hair looks wierd.  if i didnt have a hat on it would look... http://tinyurl.com/mnf4kw","bored"
"gotta go! bye twitterland!  good night! i'll try sleep. so that i will recover easily! still sick!  bye!","i'm glad i could help detect your emotions"
"Recession hit Veronique Branquinho, she has to quit her company, such a shame!","sadness"
"@Emz2009 so sad emma  u sad to be leaving the show? xx","sad"
"ugh damn! my usual babysitters graduation is on Wednesday and I just got a meeting request from my boss during her graduation","anger"
"Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin' the Gap!","relief"
"@apostropheme i'm a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i'm stupid. SHE'S STUPID.  j","anger"
"@lkenner i ask myself that all the time.","happiness"
"@memow what did you think of the finale?  I thought it was kind of a cheap way out","neutral"
"@DJstweet I know... It was just a joke... all in good fun...  some people get my humor &amp; some don't...","fun"
"@soyko I have spammed/trolled howardforums.com as well. I have to keep bumping my thread","neutral"
"Where's  poss   i miss him","poss"
